season,game_date,game_type,team_1,team_1_score,team_1_advantage,team_2,team_2_score,team_2_advantage,overtime,location
2025,2024-11-09,R,La Salle,81,1,Lafayette,60,-1,null,null
2025,2024-11-09,R,Tennessee,77,-1,Louisville,55,1,null,null
2025,2024-11-09,R,Nebraska,63,1,Bethune-Cookman,58,-1,null,null
2025,2024-11-09,R,Lipscomb,78,1,Wofford,69,-1,null,null
2025,2024-11-09,R,Evansville,96,1,Brescia,49,-1,null,null
2025,2024-11-09,R,Xavier LA,62,1,Alcorn State,56,-1,null,null
2025,2024-11-09,R,East Carolina,63,1,Coastal Carolina,59,-1,null,null
2025,2024-11-09,R,Drexel,73,1,Colgate,56,-1,null,null
2025,2024-11-09,R,Middle Tennessee,79,-1,Abilene Christian,56,1,null,null
2025,2024-11-09,R,Dayton,71,1,Northwestern,66,-1,null,null
2025,2024-11-09,R,New Mexico State,75,-1,Utah Tech,63,1,null,null
2025,2024-11-09,R,Georgetown,69,1,Fairfield,57,-1,null,null
2025,2024-11-09,R,Fordham,57,-1,Seton Hall,56,1,null,null
2025,2024-11-09,R,Winthrop,82,1,Little Rock,67,-1,null,null
2025,2024-11-09,R,Mercyhurst,88,1,Houghton,62,-1,null,null
2025,2024-11-09,R,High Point,80,1,Jackson State,71,-1,null,null
2025,2024-11-09,R,Loyola Maryland,83,1,Lancaster Bib,42,-1,null,null
2025,2024-11-09,R,Marist,79,-1,Richmond,72,1,null,null
2025,2024-11-09,R,Maryland Eastern Shore,96,1,PSU-c,77,-1,null,null
2025,2024-11-09,R,Wright State,81,-1,Miami (OH),68,1,null,null
2025,2024-11-09,R,Nicholls St,93,1,MS Women,44,-1,null,null
2025,2024-11-09,R,Wichita State,89,1,Montana St,69,-1,null,null
2025,2024-11-09,R,Minnesota,68,1,Omaha,64,-1,null,null
2025,2024-11-09,R,Memphis,80,-1,UNLV,74,1,null,null
2025,2024-11-09,R,Troy,78,-1,New Orleans,61,1,null,null
2025,2024-11-09,R,Providence,76,1,Stonehill,49,-1,null,null
2025,2024-11-09,R,St. John's,96,1,Quinnipiac,73,-1,null,null
2025,2024-11-09,R,Dartmouth,81,1,Sacred Heart,76,-1,null,null
2025,2024-11-09,R,Toledo,90,-1,Marshall,80,1,null,null
2025,2024-11-09,R,Utah State,103,1,Charlotte,74,-1,null,null
2025,2024-11-09,R,VMI,76,-1,Bellarmine,71,1,null,null
2025,2024-11-09,R,Wagner,94,1,Manor,52,-1,null,null
2025,2024-11-09,R,Nevada,63,1,Washington,53,-1,null,null
2025,2024-11-09,R,Ohio,82,1,UNC Asheville,76,-1,null,null
2025,2024-11-09,R,Liberty,66,-1,Seattle U,64,1,null,null
2025,2024-11-09,R,Florida State,73,0,Rice,65,0,null,"Houston, TX"
2025,2024-11-09,R,UConn,92,1,New Hampshire,53,-1,null,null
2025,2024-11-09,R,Kentucky,100,1,Bucknell,72,-1,null,null
2025,2024-11-10,R,Pacific,94,0,Life Pacific,41,0,null,"Honolulu, HI"
2025,2024-11-10,R,Maine,69,-1,Brown,67,1,null,null
2025,2024-11-10,R,Princeton,79,-1,Northeastern,76,1,null,null
2025,2024-11-10,R,Vanderbilt,85,1,Southeast Missouri State,76,-1,null,null
2025,2024-11-10,R,Wyoming,81,1,Tennessee State,66,-1,null,null
2025,2024-11-10,R,Montana,94,1,Northwest Indian,44,-1,null,null
2025,2024-11-10,R,South Dakota,77,1,Mt Marty,47,-1,null,null
2025,2024-11-10,R,Drake,66,1,Stephen F. Austin,51,-1,null,null
2025,2024-11-10,R,Cal Poly,99,1,Menlo,66,-1,null,null
2025,2024-11-10,R,North Florida,105,-1,Georgia Tech,93,1,null,null
2025,2024-11-10,R,Indiana,90,1,Eastern Illinois,55,-1,null,null
2025,2024-11-10,R,Wake Forest,72,0,Michigan,70,0,null,"Greensboro, NC"
2025,2024-11-10,R,Saint Louis,95,1,Avila,44,-1,null,null
2025,2024-11-10,R,Creighton,96,1,Fairleigh Dickinson,70,-1,null,null
2025,2024-11-10,R,Detroit Mercy,84,1,Niagara,78,-1,1,null
2025,2024-11-10,R,Gonzaga,88,1,Arizona State,80,-1,null,null
2025,2024-11-10,R,American University,67,1,Harvard,55,-1,null,null
2025,2024-11-10,R,Hawaii,80,1,San Jose State,69,-1,null,null
2025,2024-11-10,R,Loyola Chicago,105,1,Eureka,53,-1,null,null
2025,2024-11-10,R,Robert Morris,79,1,Chatham,51,-1,null,null
2025,2024-11-10,R,St. Francis (PA),65,-1,Campbell,64,1,null,null
2025,2024-11-10,R,Miami,88,1,Binghamton,64,-1,null,null
2025,2024-11-10,R,UAB,82,1,SE Louisiana,72,-1,null,null
2025,2024-11-10,R,UT Rio Grande Valley,110,1,Champion Bap,60,-1,null,null
2025,2024-11-10,R,Wisconsin,87,1,App State,56,-1,null,null
2025,2024-11-10,R,Oklahoma State,80,1,St. Thomas-Minnesota,71,-1,null,null
2025,2024-11-10,R,UC Irvine,80,-1,Northern Iowa,60,1,null,null
2025,2024-11-10,R,LSU,74,1,Alabama State,61,-1,null,null
2025,2024-11-10,R,Georgia,92,1,Texas Southern,64,-1,null,null
2025,2024-11-11,R,Howard,91,1,Dillard,73,-1,null,null
2025,2024-11-11,R,San Jose State,93,0,Life Pacific,56,0,null,"Honolulu, HI"
2025,2024-11-11,R,Bowling Green,107,1,Taylor IN,43,-1,null,null
2025,2024-11-11,R,Alabama,72,1,McNeese,64,-1,null,null
2025,2024-11-11,R,UMBC,120,1,Valley Forge,61,-1,null,null
2025,2024-11-11,R,Marshall,77,1,Southern Indiana,63,-1,null,null
2025,2024-11-11,R,Austin Peay,67,1,Chattanooga,61,-1,null,null
2025,2024-11-11,R,Alabama A&M,103,1,Ark Baptist,57,-1,null,null
2025,2024-11-11,R,Long Island University,63,-1,Air Force,54,1,null,null
2025,2024-11-11,R,Central Connecticut,117,1,Ohio State,68,-1,null,null
2025,2024-11-11,R,South Carolina State,94,1,Voorhees,48,-1,null,null
2025,2024-11-11,R,Oklahoma,73,1,Northwestern State,57,-1,null,null
2025,2024-11-11,R,Georgia Southern,79,1,Augusta,69,-1,null,null
2025,2024-11-11,R,Hawaii,76,1,Pacific,66,-1,null,null
2025,2024-11-11,R,Butler,85,1,Western Michigan,65,-1,null,null
2025,2024-11-11,R,The Citadel,74,1,Stetson,52,-1,null,null
2025,2024-11-11,R,Furman,78,1,Jacksonville,69,-1,null,null
2025,2024-11-11,R,Iowa State,82,1,Kansas City,56,-1,null,null
2025,2024-11-11,R,Maryland,84,1,Florida A&M,53,-1,null,null
2025,2024-11-11,R,Purdue,92,1,Yale,84,-1,null,null
2025,2024-11-11,R,SMU,81,1,UNC Greensboro,68,-1,null,null
2025,2024-11-11,R,UCLA,71,1,Boston University,40,-1,null,null
2025,2024-11-11,R,Virginia,62,1,Coppin State,45,-1,null,null
2025,2024-11-11,R,Virginia Tech,58,1,Winthrop,52,-1,null,null
2025,2024-11-11,R,North Alabama,87,1,UT Martin,69,-1,null,null
2025,2024-11-11,R,Charleston Southern,108,1,Morris SC,50,-1,null,null
2025,2024-11-11,R,Tulane,84,1,Alcorn State,51,-1,null,null
2025,2024-11-11,R,Missouri,84,1,Eastern Washington,77,-1,null,null
2025,2024-11-11,R,Florida,86,1,Grambling,62,-1,null,null
2025,2024-11-11,R,George Mason,94,1,Stony Brook,56,-1,null,null
2025,2024-11-11,R,Washington State,90,1,Idaho,67,-1,null,null
2025,2024-11-11,R,Idaho State,87,1,Southern Oregon,63,-1,null,null
2025,2024-11-11,R,Texas A&M,97,1,Lamar,71,-1,null,null
2025,2024-11-11,R,Missouri State,90,1,MO Southern,61,-1,null,null
2025,2024-11-11,R,Montana St,93,1,Northwest Indian,35,-1,null,null
2025,2024-11-11,R,Cal State Bakersfield,86,1,North Dakota State,81,-1,null,null
2025,2024-11-11,R,Pittsburgh,83,1,Gardner-Webb,64,-1,null,null
2025,2024-11-11,R,Rutgers,75,1,Saint Peter's,65,-1,null,null
2025,2024-11-11,R,Notre Dame,86,1,Buffalo,77,-1,null,null
2025,2024-11-11,R,Marquette,70,1,Central Michigan,62,-1,null,null
2025,2024-11-11,R,DePaul,95,1,Mercer,64,-1,null,null
2025,2024-11-11,R,Ohio State,81,1,Youngstown State,47,-1,null,null
2025,2024-11-12,R,New Mexico,100,1,TAM C. Christi,81,-1,null,null
2025,2024-11-12,R,High Point,76,1,North Carolina Central,60,-1,null,null
2025,2024-11-12,R,Columbia,76,1,Lehigh,75,-1,null,null
2025,2024-11-12,R,James Madison,100,1,Mary Baldwin,52,-1,null,null
2025,2024-11-12,R,Stephen F. Austin,87,1,Le Tourneau,68,-1,null,null
2025,2024-11-12,R,Rice,66,1,UL Monroe,50,-1,null,null
2025,2024-11-12,R,Morgan State,90,1,Dist Columbia,64,-1,null,null
2025,2024-11-12,R,Oregon,80,1,Portland,70,-1,1,null
2025,2024-11-12,R,Samford,108,1,Rhodes,52,-1,null,null
2025,2024-11-12,R,Baylor,104,1,Sam Houston,67,-1,null,null
2025,2024-11-12,R,Southern Utah,107,1,Bethesda,54,-1,null,null
2025,2024-11-12,R,Temple,69,1,Drexel,61,-1,null,null
2025,2024-11-12,R,San Diego State,100,1,Occidental,49,-1,null,null
2025,2024-11-12,R,Boise State,100,1,Corban,65,-1,null,null
2025,2024-11-12,R,Delaware State,70,1,Gwynedd-Mercy,54,-1,null,null
2025,2024-11-12,R,Western Kentucky,104,1,Campbellsville,76,-1,null,null
2025,2024-11-12,R,Oregon State,94,1,W Oregon,58,-1,null,null
2025,2024-11-12,R,Manhattan,88,1,Mercy,71,-1,null,null
2025,2024-11-12,R,William & Mary,84,1,Norfolk State,73,-1,null,null
2025,2024-11-12,R,Belmont,80,-1,Lipscomb,79,1,null,null
2025,2024-11-12,R,Kentucky,77,0,Duke,72,0,null,"Atlanta, GA"
2025,2024-11-12,R,Georgia,90,1,North Florida,77,-1,null,null
2025,2024-11-12,R,Delaware,64,-1,Iona,58,1,null,null
2025,2024-11-12,R,La Salle,93,1,Cornell,77,-1,null,null
2025,2024-11-12,R,Kansas,77,0,Michigan State,69,0,null,"Atlanta, GA"
2025,2024-11-12,R,Rider,90,-1,Navy,79,1,null,null
2025,2024-11-12,R,St Joseph's PA,83,1,Villanova,76,-1,null,null
2025,2024-11-12,R,Syracuse,74,1,Colgate,72,-1,null,null
2025,2024-11-12,R,TCU,76,1,Texas State,71,-1,null,null
2025,2024-11-12,R,Utah,96,1,Queens NC,65,-1,null,null
2025,2024-11-12,R,Clemson,75,1,Eastern Kentucky,62,-1,null,null
2025,2024-11-12,R,North Dakota,85,0,Dickinson St ND,54,0,null,"Bismarck, ND"
2025,2024-11-12,R,UC Riverside,70,-1,California Baptist,69,1,null,null
2025,2024-11-12,R,UC San Diego,64,1,Sacramento State,54,-1,null,null
2025,2024-11-12,R,Abilene Christian,101,1,McMurry,55,-1,null,null
2025,2024-11-12,R,Colorado State,74,1,Denver,65,-1,null,null
2025,2024-11-12,R,Siena,74,1,American University,66,-1,null,null
2025,2024-11-12,R,East Carolina,110,1,Mt Olive,73,-1,null,null
2025,2024-11-12,R,Fairfield,62,-1,New Hampshire,56,1,null,null
2025,2024-11-12,R,Fordham,78,1,Binghamton,63,-1,null,null
2025,2024-11-12,R,Providence,60,1,Hampton,51,-1,null,null
2025,2024-11-12,R,Arkansas State,80,1,Little Rock,63,-1,null,null
2025,2024-11-12,R,Illinois State,85,1,Ohio,75,-1,null,null
2025,2024-11-12,R,Incarnate Word,84,1,Prairie View A&M,81,-1,null,null
2025,2024-11-12,R,IU Indianapolis,97,1,Goshen,55,-1,null,null
2025,2024-11-12,R,SIU Edwardsville,77,-1,Indiana State,72,1,null,null
2025,2024-11-12,R,Xavier,94,1,Jackson State,57,-1,null,null
2025,2024-11-12,R,Loyola Maryland,68,-1,NJIT,50,1,null,null
2025,2024-11-12,R,Southern Miss,104,1,Loyola NO,65,-1,null,null
2025,2024-11-12,R,Miami (OH),88,1,Maryland Eastern Shore,70,-1,null,null
2025,2024-11-12,R,Northern Illinois,79,1,Montana State,66,-1,null,null
2025,2024-11-12,R,Army,101,1,Mt St Mary NY,48,-1,null,null
2025,2024-11-12,R,Stanford,90,1,Northern Arizona,64,-1,null,null
2025,2024-11-12,R,Lafayette,65,1,Pennsylvania,63,-1,null,null
2025,2024-11-12,R,Portland State,85,-1,San Diego,76,1,null,null
2025,2024-11-12,R,Radford,87,1,Old Dominion,75,-1,null,null
2025,2024-11-12,R,Rhode Island,105,1,Franklin Pierce,73,-1,null,null
2025,2024-11-12,R,Penn State,92,1,St. Francis (PA),62,-1,null,null
2025,2024-11-12,R,St Mary's CA,87,1,Akron,68,-1,null,null
2025,2024-11-12,R,Purdue Fort Wayne,91,1,Bethune-Cookman,69,-1,null,null
2025,2024-11-12,R,South Florida,85,1,Arkansas-Pine Bluff,69,-1,null,null
2025,2024-11-12,R,Mississippi State,80,1,SE Louisiana,59,-1,null,null
2025,2024-11-12,R,Tennessee Tech,76,1,West Georgia,73,-1,null,null
2025,2024-11-12,R,Texas,105,1,Chicago State,58,-1,null,null
2025,2024-11-12,R,South Carolina,80,1,Towson,54,-1,null,null
2025,2024-11-12,R,UC Davis,80,1,Menlo,70,-1,null,null
2025,2024-11-12,R,UTEP,78,1,Permian Basin,58,-1,null,null
2025,2024-11-12,R,Bradley,85,1,UTSA,72,-1,null,null
2025,2024-11-12,R,Cleveland State,75,-1,Valparaiso,67,1,null,null
2025,2024-11-12,R,VMI,102,1,Christendom,56,-1,null,null
2025,2024-11-12,R,Northern Colorado,113,1,Colorado Chr,56,-1,null,null
2025,2024-11-12,R,Liberty,81,1,Carolina Univ,45,-1,null,null
2025,2024-11-12,R,George Washington,85,1,North Carolina A&T,80,-1,null,null
2025,2024-11-12,R,Georgia Tech,81,1,Texas Southern,62,-1,null,null
2025,2024-11-12,R,Florida State,72,1,Tarleton State,52,-1,null,null
2025,2024-11-12,R,UCF,100,1,Florida Atlantic,94,-1,null,null
2025,2024-11-12,R,Northwestern,83,1,UIC,74,-1,null,null
2025,2024-11-12,R,Iowa,96,1,South Dakota,77,-1,null,null
2025,2024-11-12,R,Ole Miss,64,1,South Alabama,54,-1,null,null
2025,2024-11-13,R,East Tennessee State,82,1,Tusculum,54,-1,null,null
2025,2024-11-13,R,Nevada,88,1,Weber State,58,-1,null,null
2025,2024-11-13,R,UAlbany,87,-1,Dartmouth,73,1,null,null
2025,2024-11-13,R,Jacksonville State,72,1,Georgia State,67,-1,null,null
2025,2024-11-13,R,Mercer,101,1,Trinity Bap,43,-1,null,null
2025,2024-11-13,R,Southern Indiana,71,-1,Bellarmine,69,1,null,null
2025,2024-11-13,R,UC Santa Barbara,91,1,Fresno State,86,-1,null,null
2025,2024-11-13,R,USC,98,1,UT Arlington,95,-1,null,null
2025,2024-11-13,R,Alabama A&M,103,1,Fisk,69,-1,null,null
2025,2024-11-13,R,Utah State,117,1,Westminster UT,53,-1,null,null
2025,2024-11-13,R,Tulsa,85,1,Oral Roberts,76,-1,null,null
2025,2024-11-13,R,Arkansas,65,1,Troy,49,-1,null,null
2025,2024-11-13,R,Howard,88,0,Tennessee State,84,0,1,"Atlanta, GA"
2025,2024-11-13,R,Washington,77,1,Seattle Pacific,62,-1,null,null
2025,2024-11-13,R,Dayton,77,1,Ball State,69,-1,null,null
2025,2024-11-13,R,Cal State Northridge,98,1,Nobel,50,-1,null,null
2025,2024-11-13,R,BYU,99,1,Queens NC,55,-1,null,null
2025,2024-11-13,R,Colorado,83,1,Cal State Fullerton,53,-1,null,null
2025,2024-11-13,R,Houston,91,1,Louisiana,45,-1,null,null
2025,2024-11-13,R,Illinois,66,1,Oakland,54,-1,null,null
2025,2024-11-13,R,Kennesaw State,94,1,Bryan,59,-1,null,null
2025,2024-11-13,R,Mercyhurst,62,1,Canisius,52,-1,null,null
2025,2024-11-13,R,Nebraska,86,1,Fairleigh Dickinson,60,-1,null,null
2025,2024-11-13,R,San Francisco,84,1,Long Beach State,54,-1,null,null
2025,2024-11-13,R,VCU,63,1,Merrimack,42,-1,null,null
2025,2024-11-13,R,Wake Forest,85,1,South Carolina Upstate,80,-1,null,null
2025,2024-11-13,R,Southeast Missouri State,93,1,Crowley's Ridge,38,-1,null,null
2025,2024-11-13,R,Central Arkansas,108,1,Randall,49,-1,null,null
2025,2024-11-13,R,NC State,82,1,Coastal Carolina,70,-1,null,null
2025,2024-11-13,R,Creighton,78,1,Houston Christian,43,-1,null,null
2025,2024-11-13,R,Utah Tech,90,1,Bethesda,59,-1,null,null
2025,2024-11-13,R,Middle Tennessee,80,1,Evansville,63,-1,null,null
2025,2024-11-13,R,Central Michigan,70,-1,George Mason,69,1,null,null
2025,2024-11-13,R,Northeastern,78,1,Harvard,56,-1,null,null
2025,2024-11-13,R,Mount St. Mary's,93,-1,Bucknell,89,1,2,null
2025,2024-11-13,R,Campbell,83,1,Newberry,40,-1,null,null
2025,2024-11-13,R,North Dakota State,88,-1,Santa Clara,80,1,1,null
2025,2024-11-13,R,Charlotte,65,1,Richmond,48,-1,null,null
2025,2024-11-13,R,East Texas A&M,70,1,Southern,68,-1,null,null
2025,2024-11-13,R,Tennessee,92,1,Montana,57,-1,null,null
2025,2024-11-13,R,Toledo,86,1,Wright State,77,-1,null,null
2025,2024-11-13,R,St. John's,66,1,Wagner,45,-1,null,null
2025,2024-11-13,R,Western Carolina,99,1,Truett-McConnell,64,-1,null,null
2025,2024-11-13,R,Green Bay,87,-1,Western Illinois,73,1,null,null
2025,2024-11-13,R,Presbyterian,71,1,Wofford,68,-1,null,null
2025,2024-11-13,R,Yale,100,1,Emerson,46,-1,null,null
2025,2024-11-13,R,Vanderbilt,85,1,California,69,-1,null,null
2025,2024-11-13,R,St. Bonaventure,74,-1,Florida Gulf Coast,65,1,null,null
2025,2024-11-13,R,Louisiana Tech,76,0,Massachusetts,66,0,null,"Uniondale, NY"
2025,2024-11-13,R,Longwood,76,1,WI Milwaukee,62,-1,null,null
2025,2024-11-13,R,UConn,90,1,Le Moyne,49,-1,null,null
2025,2024-11-13,R,Hofstra,49,0,Seton Hall,48,0,null,"Uniondale, NY"
2025,2024-11-13,R,North Texas,54,-1,Minnesota,51,1,null,null
2025,2024-11-13,R,Auburn,79,1,Kent State,56,-1,null,null
2025,2024-11-13,R,Texas Tech,96,1,Wyoming,49,-1,null,null
2025,2024-11-14,R,New Mexico State,83,1,TAM C. Christi,82,-1,null,null
2025,2024-11-14,R,Jacksonville,71,1,South Carolina State,62,-1,null,null
2025,2024-11-14,R,UL Monroe,110,1,Ecclesia,48,-1,null,null
2025,2024-11-14,R,Chattanooga,76,1,Morehead State,62,-1,null,null
2025,2024-11-14,R,Nicholls St,61,-1,Northern Kentucky,59,1,null,null
2025,2024-11-14,R,Cal Poly,75,1,Seattle U,71,-1,null,null
2025,2024-11-14,R,South Dakota,92,1,Dakota Wesleyan,69,-1,null,null
2025,2024-11-14,R,Florida International,110,1,Florida National,55,-1,null,null
2025,2024-11-14,R,North Dakota,77,1,Utah Valley,71,-1,null,null
2025,2024-11-14,R,The Citadel,79,1,North Greenville,54,-1,null,null
2025,2024-11-14,R,Tarleton State,88,1,Tabor,57,-1,null,null
2025,2024-11-14,R,LSU,76,-1,Kansas State,65,1,null,null
2025,2024-11-14,R,UC Riverside,79,1,La Sierra,51,-1,null,null
2025,2024-11-14,R,UMBC,92,1,Coppin State,67,-1,null,null
2025,2024-11-14,R,Denver,86,1,Colorado Chr,63,-1,null,null
2025,2024-11-14,R,Eastern Michigan,74,-1,IU Indianapolis,71,1,null,null
2025,2024-11-14,R,Arizona State,87,0,Grand Canyon,76,0,null,"Phoenix, AZ"
2025,2024-11-14,R,Missouri,111,1,Mississippi Valley State,39,-1,null,null
2025,2024-11-14,R,UNLV,80,1,Omaha,69,-1,null,null
2025,2024-11-14,R,New Orleans,82,0,Lindenwood,74,0,null,"Moon Township, PA"
2025,2024-11-14,R,Northern Arizona,60,-1,Pacific,57,1,null,null
2025,2024-11-14,R,Robert Morris,63,1,Stonehill,51,-1,null,null
2025,2024-11-14,R,Northern Colorado,78,0,South Dakota State,69,0,null,"Rapid City, SD"
2025,2024-11-14,R,Wichita State,79,1,Northern Iowa,73,-1,null,null
2025,2024-11-14,R,Bryant,87,-1,Buffalo,64,1,null,null
2025,2024-11-14,R,Oklahoma State,85,1,Southern Illinois,78,-1,null,null
2025,2024-11-15,R,High Point,68,1,UAB,65,-1,null,null
2025,2024-11-15,R,Gardner-Webb,80,1,Elon,79,-1,null,null
2025,2024-11-15,R,Gonzaga,113,1,UMass Lowell,54,-1,null,null
2025,2024-11-15,R,Memphis,94,1,Ohio,70,-1,null,null
2025,2024-11-15,R,St. Thomas-Minnesota,102,1,St Norbert,54,-1,null,null
2025,2024-11-15,R,SIU Edwardsville,79,-1,Western Michigan,60,1,null,null
2025,2024-11-15,R,Brown,76,1,New Hampshire,58,-1,null,null
2025,2024-11-15,R,UT Arlington,95,1,Texas Col,69,-1,null,null
2025,2024-11-15,R,Georgia Southern,80,0,North Carolina Central,75,0,null,"Rock Hill, SC"
2025,2024-11-15,R,Boston College,72,1,Temple,69,-1,null,null
2025,2024-11-15,R,Butler,81,1,SMU,70,-1,null,null
2025,2024-11-15,R,Iona,62,1,Vermont,59,-1,null,null
2025,2024-11-15,R,Marquette,78,-1,Maryland,74,1,null,null
2025,2024-11-15,R,Michigan,76,1,TCU,64,-1,null,null
2025,2024-11-15,R,North Carolina,107,1,American University,55,-1,null,null
2025,2024-11-15,R,St Joseph's PA,86,-1,Pennsylvania,69,1,null,null
2025,2024-11-15,R,Pittsburgh,86,1,West Virginia,62,-1,null,null
2025,2024-11-15,R,Purdue,87,1,Alabama,78,-1,null,null
2025,2024-11-15,R,UCLA,85,1,Lehigh,45,-1,null,null
2025,2024-11-15,R,Virginia,70,0,Villanova,60,0,null,"Baltimore, MD"
2025,2024-11-15,R,Penn State,86,0,Virginia Tech,64,0,null,"Baltimore, MD"
2025,2024-11-15,R,Samford,97,-1,North Alabama,96,1,1,null
2025,2024-11-15,R,California Baptist,90,1,Long Island University,77,-1,null,null
2025,2024-11-15,R,Oregon State,70,1,Cal State Fullerton,51,-1,null,null
2025,2024-11-15,R,Cincinnati,86,1,Nicholls St,49,-1,null,null
2025,2024-11-15,R,Col Charleston,119,1,FL Atlantic             1,16,-1,2,null
2025,2024-11-15,R,Northwestern,67,1,Eastern Illinois,58,-1,1,null
2025,2024-11-15,R,Fairfield,93,1,John Jay,44,-1,null,null
2025,2024-11-15,R,Florida,87,-1,Florida State,74,1,null,null
2025,2024-11-15,R,Manhattan,78,1,Fordham,76,-1,null,null
2025,2024-11-15,R,Holy Cross,82,0,Sacred Heart,75,0,null,"Providence, RI"
2025,2024-11-15,R,Loyola Chicago,73,-1,Princeton,68,1,null,null
2025,2024-11-15,R,Marist,91,1,Army,88,-1,1,null
2025,2024-11-15,R,Old Dominion,73,1,Maryland Eastern Shore,71,-1,null,null
2025,2024-11-15,R,Rutgers,98,1,Montana State,81,-1,null,null
2025,2024-11-15,R,Stonehill,80,0,New Orleans,54,0,null,"Moon Township, PA"
2025,2024-11-15,R,Belmont,79,-1,Air Force,71,1,null,null
2025,2024-11-15,R,Quinnipiac,58,1,Maine,55,-1,null,null
2025,2024-11-15,R,Robert Morris,67,1,Lindenwood,53,-1,null,null
2025,2024-11-15,R,UNC Wilmington,89,-1,South Carolina Upstate,85,1,null,null
2025,2024-11-15,R,South Florida,74,1,West Georgia,55,-1,null,null
2025,2024-11-15,R,Tennessee Tech,72,0,VMI,71,0,null,"White Sulphur Springs, WV"
2025,2024-11-15,R,UT Rio Grande Valley,86,0,Charleston Southern,76,0,null,"White Sulphur Springs, WV"
2025,2024-11-15,R,Furman,75,1,Tulane,67,-1,null,null
2025,2024-11-15,R,Winthrop,86,1,William & Mary,85,-1,null,null
2025,2024-11-15,R,Wisconsin,103,1,Arizona,88,-1,null,null
2025,2024-11-15,R,DePaul,84,1,Duquesne,58,-1,null,null
2025,2024-11-15,R,Iowa,76,0,Washington State,66,0,null,"Moline, IL"
2025,2024-11-15,R,Texas A&M,78,1,Ohio State,64,-1,null,null
2025,2024-11-15,R,Georgia,77,-1,Georgia Tech,69,1,null,null
2025,2024-11-16,R,Davidson,76,1,East Tennessee State,70,-1,null,null
2025,2024-11-16,R,Longwood,64,1,UT Martin,62,-1,null,null
2025,2024-11-16,R,UAlbany,70,1,Siena,60,-1,null,null
2025,2024-11-16,R,Cal State Bakersfield,74,1,Fresno State,56,-1,null,null
2025,2024-11-16,R,Abilene Christian,72,1,Texas State,60,-1,null,null
2025,2024-11-16,R,Cornell,81,1,Lafayette,71,-1,null,null
2025,2024-11-16,R,Drake,63,1,Florida Gulf Coast,61,-1,null,null
2025,2024-11-16,R,UIC,117,1,St Mary's MN,59,-1,null,null
2025,2024-11-16,R,Saint Peter's,69,-1,UMBC,61,1,null,null
2025,2024-11-16,R,South Alabama,75,1,Mercer,66,-1,null,null
2025,2024-11-16,R,Murray State,88,-1,Middle Tennessee,67,1,null,null
2025,2024-11-16,R,Morgan State,81,1,NJIT,69,-1,null,null
2025,2024-11-16,R,Northeastern,80,0,Central Connecticut,62,0,null,"Moncton, NB"
2025,2024-11-16,R,UC Irvine,80,1,Pepperdine,62,-1,null,null
2025,2024-11-16,R,San Francisco,82,1,Chicago State,37,-1,null,null
2025,2024-11-16,R,Seattle U,84,-1,UC San Diego,71,1,null,null
2025,2024-11-16,R,Purdue Fort Wayne,93,1,Southern Indiana,74,-1,null,null
2025,2024-11-16,R,Stony Brook,93,1,St Joseph's LI,45,-1,null,null
2025,2024-11-16,R,Tennessee State,81,1,Alabama A&M,71,-1,null,null
2025,2024-11-16,R,Wright State,92,1,Central St OH,56,-1,null,null
2025,2024-11-16,R,Syracuse,104,1,Youngstown State,95,-1,2,null
2025,2024-11-16,R,Sacred Heart,80,0,New Hampshire,63,0,null,"Providence, RI"
2025,2024-11-16,R,Michigan State,86,1,Bowling Green,72,-1,null,null
2025,2024-11-16,R,Rice,77,1,Northwestern State,75,-1,1,null
2025,2024-11-16,R,Marshall,83,1,Bellarmine,62,-1,null,null
2025,2024-11-16,R,Delaware State,93,1,Cheyney St,51,-1,null,null
2025,2024-11-16,R,Oral Roberts,87,1,Haskell,52,-1,null,null
2025,2024-11-16,R,VMI,80,0,Charleston Southern,69,0,null,"White Sulphur Springs, WV"
2025,2024-11-16,R,UT Rio Grande Valley,83,0,Tennessee Tech,58,0,null,"White Sulphur Springs, WV"
